active,angle,s0,s1,s2,s3,s4,line_position,x,y,theta
False,78.786,0,0,0,0,0,0,0.0,0.0,0.0
False,78.783,0,0,0,0,0,0,0.0,0.0,0.0
False,78.782,0,0,0,0,0,0,0.0,0.0,0.0
False,78.781,0,0,0,0,0,0,0.0,0.0,0.0
False,78.782,0,0,0,0,0,0,0.0,0.0,0.0
False,78.78,0,0,0,0,0,0,0.0,0.0,0.0
False,78.778,0,0,0,0,0,0,0.0,0.0,0.0
False,78.779,0,0,0,0,0,0,0.0,0.0,0.0
False,78.78,0,0,0,0,0,0,0.0,0.0,0.0
False,78.78,0,0,0,0,0,0,0.0,0.0,0.0
False,78.779,0,0,0,0,0,0,0.0,0.0,0.0
False,78.779,0,0,0,0,0,0,0.0,0.0,0.0
False,78.778,0,0,0,0,0,0,0.0,0.0,0.0
False,78.779,0,0,0,0,0,0,0.0,0.0,0.0
False,78.781,0,0,0,0,0,0,0.0,0.0,0.0
False,78.781,0,0,0,0,0,0,0.0,0.0,0.0
False,78.779,0,0,0,0,0,0,0.0,0.0,0.0
False,78.777,0,0,0,0,0,0,0.0,0.0,0.0
False,78.777,0,0,0,0,0,0,0.0,0.0,0.0
False,78.78,0,0,0,0,0,0,0.0,0.0,0.0
False,78.782,0,0,0,0,0,0,0.0,0.0,0.0
False,78.784,0,0,0,0,0,0,0.0,0.0,0.0
False,78.78,0,0,0,0,0,0,0.0,0.0,0.0
False,78.783,0,0,0,0,0,0,0.0,0.0,0.0
False,78.785,0,0,0,0,0,0,0.0,0.0,0.0
False,78.788,0,0,0,0,0,0,0.0,0.0,0.0
False,78.786,0,0,0,0,0,0,0.0,0.0,0.0
False,78.78,0,0,0,0,0,0,0.0,0.0,0.0
False,78.778,0,0,0,0,0,0,0.0,0.0,0.0
False,78.778,0,0,0,0,0,0,0.0,0.0,0.0
False,78.782,0,0,0,0,0,0,0.0,0.0,0.0
False,78.781,0,0,0,0,0,0,0.0,0.0,0.0
False,78.779,0,0,0,0,0,0,0.0,0.0,0.0
False,78.776,0,0,0,0,0,0,0.0,0.0,0.0
False,78.774,0,0,0,0,0,0,0.0,0.0,0.0
