phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-2626,-515,1202,16714,-3379,837,-5.46363939754746,98.85953740012668,-3.0100334448160497
1,-2626,-515,1202,17109,672,113,-5.46363939754746,98.70510828100144,-3.0100334448160497
1,-2626,-515,1202,15627,999,1900,-5.46363939754746,105.40182978683278,-3.0100334448160497
1,-2626,-515,1202,16593,-1618,1650,-5.46363939754746,105.21764444966313,-3.0100334448160497
1,-2626,-515,1202,16164,-143,3089,-5.46363939754746,117.43496413356493,-3.0100334448160497
1,-2592,-512,1177,16001,975,2799,-5.46363939754746,124.0485688051394,-3.0100334448160497
1,-2592,-512,1177,16251,-852,2686,-5.215292152204394,114.64269092432862,-2.873213742778956
1,-2592,-512,1177,15872,-676,2785,-5.215292152204394,117.79287350706437,-2.873213742778956
1,-2592,-512,1177,16601,592,1645,-5.215292152204394,110.38173811259878,-2.873213742778956
1,-2592,-512,1177,15983,-474,2389,-5.215292152204394,113.24775159319876,-2.873213742778956
1,-2592,-512,1177,16304,-511,3079,-5.215292152204394,115.02712679255875,-2.873213742778956
1,-2592,-512,1177,16287,874,3119,-5.215292152204394,115.46134337313592,-2.873213742778956
1,-2586,-492,1170,16399,-22,2363,-5.215292152204394,108.95463010136721,-2.873213742778956
1,-2586,-492,1170,16167,-741,2633,-5.215292152204394,112.41016690305976,-2.873213742778956
1,-2586,-492,1170,16141,494,2579,-4.966944906861327,116.15912366021625,-2.7363940407418625
1,-2586,-492,1170,16483,153,2061,-4.966944906861327,109.00473521290927,-2.7363940407418625
1,-2586,-492,1170,15978,-700,2266,-4.7185976615182605,107.82830614854602,-2.599574338704769
1,-2586,-492,1170,17333,-731,-340,-4.470250416175194,101.46185653489361,-2.462754636667676
1,-2586,-492,1170,15869,-488,1445,-3.4768614348029274,102.93366403344812,-1.9154758285193019
1,-2553,-517,1331,16854,-745,-390,-1.7384307174014604,105.31397832653036,-0.9577379142596485
1,-2553,-517,1331,16965,-133,58,-0.49669449068612703,103.85464596844083,-0.27363940407418175
1,-2553,-517,1331,16359,420,1876,0.7450417360292061,104.01970895913954,0.41045910611128494
