331,978,-1412
-148,1484,-1384
-908,2083,-1125
-1528,2293,-803
-1875,2415,-519
-2130,2182,-549
-2475,1638,-556
-2699,1704,-305
-2790,1786,-25
-2739,2111,533
-2513,2362,1222
-2063,2545,1820
-2506,2119,1712
-2614,1799,1791
-2411,1924,2200
-2006,2039,2613
-1364,2271,3031
-330,2474,3491
915,2219,4011
1800,1759,4368
2240,811,4572
2118,-174,4484
1615,-1050,4221
983,-1520,3777
131,-1608,3357
-728,-1505,2891
-1266,-1457,2347
-1362,-1567,2164
-1497,-1425,2244
-2257,-403,2297
-2853,746,1582
-2912,1665,1101
-2273,2593,1278
-1422,3058,1878
-966,3224,2080
-647,3347,1978
-826,3380,1684
-1095,3332,1434
-1388,3246,1256
-1465,3241,1152
-1641,3129,964
-1817,3012,622
-2235,2635,218
-2463,2542,360
-2561,2329,209
-2646,2210,233
-2743,2127,228
-2714,2045,80
-2842,1819,-3
-2826,1802,-57
-2914,1645,9
-3010,1376,146
-3108,1262,456
-3024,1467,905
-2779,1695,1386
-2619,2091,1513
-2133,2666,1581
-1240,3335,1408
-497,3519,1255
840,3426,629
1883,2883,264
2243,2345,-179
2339,1855,-438
2345,1377,-714
1843,837,-1070
1205,147,-1343
598,-230,-1312
423,-233,-1338
394,-157,-1395
642,-237,-1243
681,-178,-1233
1365,4,-1118
2156,247,-843
2163,320,-830
1803,235,-1016
1244,202,-1271
1155,161,-1254
797,410,-1355
859,789,-1349
966,1000,-1334
712,1014,-1415
527,708,-1455
181,390,-1479
-120,512,-1548
1357,176,-1234
1512,-530,-956
1702,-1194,-422
1832,-1535,-166
1953,-1566,-26
2214,-1561,87
2235,-1578,154
2462,-1436,118
2845,-1159,146
3181,-815,275
3806,-303,722
4281,-61,1499
4418,-137,1870
4546,41,2431
4366,253,3266
4000,485,3715
3489,1067,3981
2985,1654,4072
1655,2201,4014
137,2725,3357
-1298,2988,2040
-1750,3107,897
-1823,2990,304
-1775,2916,84
-1742,3010,208
-1900,2972,555
-1927,2936,962
-1615,3021,1476
-1410,3077,1758
-1486,3051,1756
-1674,3009,1512
-1683,2981,1469
-1851,2925,1350
-1940,2876,1319
-2063,2843,905
-2177,2772,570
-2257,2605,166
-2257,2605,166
-2315,2251,-372
-2289,1720,-769
-2547,1483,-642
-2558,1181,-664
-2704,1066,-515
-2792,1352,-285
-2735,1185,-288
-2627,1071,-606
-2262,1316,-936
-2177,1271,-1025
-1902,1248,-1138
-1819,1263,-1114
-1844,1450,-1137
-1851,1108,-1183
-1749,998,-1195
-1607,1027,-1256
-1437,1208,-1318
-954,1301,-1463
-862,375,-1462
-1351,-446,-1033
-1186,-931,-774
-1036,-1299,-475
-557,-1960,369
43,-2324,1127
208,-2259,778
508,-2198,537
1050,-2085,335
