phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-2968,927,1599,19395,2211,-1436,-9.43719532303652,-177.4346815287154,-5.199148677409539
1,-2968,927,1599,16963,1267,71,-8.69215358700732,-167.7191939111752,-4.78868957129826
1,-2782,919,2140,17802,1450,246,-7.94711185097812,-177.04488713182943,-4.378230465186979
1,-2782,919,2140,17508,1543,1394,-6.705375624262787,-173.34793211270625,-3.694131955001513
1,-2782,919,2140,16958,1617,2923,-6.208681133576652,-169.71040821826833,-3.420492550927325
1,-2782,919,2140,16254,962,2654,-5.4636393975474515,-173.25458972416598,-3.010033444816045
1,-2782,919,2140,17073,49,1682,-4.9669449068613165,-175.21399632885664,-2.7363940407418568
1,-2782,919,2140,16203,77,2067,-4.221903170832116,-173.98416062361736,-2.325934934630576
1,-2782,919,2140,16229,354,2654,-3.7252086801459807,-175.4687787636715,-2.0522955305563886
1,-2890,1015,1877,16340,-56,2031,-3.2285141894598457,-170.90568029775665,-1.7786561264822007
1,-2890,1015,1877,16102,-129,2985,-2.235125208087579,-170.7730837305809,-1.2313773183338272
1,-2890,1015,1877,16182,157,2465,-1.4900834720583784,-168.71399348176985,-0.8209182122225468
1,-2890,1015,1877,16126,-6,3125,-1.241736226715311,-169.5111839955166,-0.6840985101854529
1,-2890,1015,1877,16503,-4,3191,0.49669449068615634,-169.30458621373174,0.27363940407420084
1,-2890,1015,1877,16300,99,3004,1.241736226715357,-168.55134694380905,0.6840985101854813
1,-2890,1015,1877,16046,-23,3146,1.9867779627445579,-167.14766299680272,1.0945576162967618
1,-2933,1098,1815,16339,60,2731,2.7318196987737586,-163.49663567674173,1.5050167224080424
1,-2933,1098,1815,16340,61,3413,3.725208680146025,-163.8876675114622,2.0522955305564157
1,-2933,1098,1815,16202,11,3038,3.973555925489091,-165.08840708028902,2.1891152325935086
