phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
0,2060,305,-1092,194,8,16927,0.0,13.782195691535646,0.0
0,2060,305,-1092,186,1,16939,0.0,11.781518999591407,0.0
0,2060,305,-1092,174,-20,16958,0.0,5.059481984661615,0.0
0,2005,304,-1024,167,3,16972,0.0,13.017193233251962,0.0
0,2005,304,-1024,181,-32,16930,0.0,12.797583994362357,0.0
0,2005,304,-1024,164,-19,16950,0.0,19.316515163844976,0.0
0,2005,304,-1024,180,4,16949,0.0,16.56046982550457,0.0
0,2005,304,-1024,194,-12,16939,0.0,8.820881183185142,0.0
0,2005,304,-1024,168,-11,16934,0.0,10.664684414269113,0.0
0,2005,304,-1024,177,-3,16975,0.0,9.497839289280293,0.0
0,2005,304,-1024,182,-9,16949,0.0,13.104753462809517,0.0
0,1997,259,-1039,176,17,16941,0.0,23.90595634714778,0.0
0,1997,259,-1039,178,-23,16975,0.0,0.8617411172233335,0.0
0,1997,259,-1039,172,-7,16939,0.0,4.165753213005666,0.0
0,1997,259,-1039,182,-7,16942,0.0,7.7670097859487415,0.0
0,1997,259,-1039,193,-8,16954,0.0,2.7959696460887717,0.0
0,1997,259,-1039,181,9,16946,0.0,3.1336403987838954,0.0
0,1997,259,-1039,161,-8,16951,0.0,22.379622200818773,0.0
0,2088,279,-980,185,-11,16955,0.0,16.08031222126086,0.0
0,2088,279,-980,170,15,16918,0.0,10.974710807587146,0.0
0,2088,279,-980,181,-9,16945,0.0,5.550603870233107,0.0
0,2088,279,-980,177,3,16931,0.0,4.524794360508799,0.0
0,2088,279,-980,180,-24,16943,0.0,1.6414918567456962,0.0
0,2088,279,-980,185,-12,16935,0.0,9.99665197078872,0.0
0,2088,279,-980,161,9,16948,0.0,15.892666955898518,0.0
0,2056,279,-1079,196,-30,16932,0.0,-1.7419863040904933,0.0
0,2056,279,-1079,201,-5,16935,0.0,17.742267128770905,0.0
0,2056,279,-1079,154,-250,16956,0.0,7.930618776795693,0.0
0,2056,279,-1079,166,-33,16968,0.0,1.4890904329536918,0.0
0,2056,279,-1079,185,-27,16939,0.0,4.367042708525872,0.0
0,2056,279,-1079,153,-31,16929,0.0,1.284350921343112,0.0
0,2056,279,-1079,175,11,16947,0.0,16.051151116694363,0.0
0,2050,313,-1050,161,-12,16851,0.0,7.101390675238173,0.0
0,2050,313,-1050,137,-30,16920,0.0,-0.8479505849540572,0.0
0,2050,313,-1050,210,-37,16895,0.0,1.463686572599223,0.0
0,2050,313,-1050,207,47,16995,0.0,23.745918053023313,0.0
0,2050,313,-1050,146,-32,16995,0.0,-0.8579224154676229,0.0
0,2050,313,-1050,197,20,16900,0.0,16.923374487304432,0.0
0,2050,313,-1050,197,-4,16960,0.0,10.109607956432999,0.0
0,2072,306,-1069,152,-39,16931,0.0,-2.7585250413005724,0.0
0,2072,306,-1069,166,-9,16991,0.0,8.33079469733023,0.0
0,2072,306,-1069,192,21,16975,0.0,17.46424714055449,0.0
0,2072,306,-1069,153,-9,16873,0.0,8.08257629165987,0.0
0,2072,306,-1069,169,-34,16998,0.0,5.405060849159425,0.0
0,2072,306,-1069,186,-9,16954,0.0,8.63934455345171,0.0
0,2072,306,-1069,179,-16,16903,0.0,6.350083937508212,0.0
