4329,-491,2316
4280,-349,2796
4605,50,3347
4299,188,3192
4156,570,3429
3600,917,3918
3616,1231,3811
3638,1684,3458
3538,2150,3068
3377,2462,2547
3168,2700,2017
3043,2791,1561
2895,2758,1156
2537,2928,952
2652,3068,908
2122,2862,198
1839,2886,117
2086,2728,5
1976,2752,-44
2160,2509,-177
2078,2427,-293
2090,2119,-554
2369,1798,-599
2513,1370,-669
2638,857,-672
2590,486,-665
3524,253,300
3749,-314,637
3788,-354,702
3771,-512,709
3799,-603,810
3874,-697,1080
4119,-614,1376
4265,-449,1684
4385,-415,1995
4473,-356,2452
4400,-295,2673
4333,-281,2938
4571,-148,3242
4244,-121,3214
4257,54,3287
4239,209,3320
4247,334,3306
4202,391,3373
4221,414,3342
4268,474,3279
4297,501,3265
4230,531,3224
4292,542,3230
4591,672,3627
4291,532,3202
4350,610,3147
4369,564,3195
4331,602,3179
4343,622,3138
4334,615,3141
4402,710,3009
4357,897,2815
4397,1026,2501
4408,819,2469
4419,839,2261
4638,1032,2277
4382,884,1644
4247,871,1366
4107,914,1086
3926,945,711
3791,1052,595
3638,1221,410
3443,1358,212
3198,1433,-5
2775,1498,-427
2036,1354,-930
1341,1116,-1290
1123,950,-1116
313,457,-1606
208,178,-1559
347,0,-1535
323,-105,-1535
478,-381,-1285
659,-620,-1208
1072,-833,-931
1704,-1022,-583
2198,-816,-473
2546,-545,-416
2821,176,-403
3474,347,295
3526,101,203
3575,433,255
3678,863,344
3790,1111,628
4082,1202,1145
4062,1333,1417
4210,1079,1557
4210,1079,1557
4286,997,1746
4183,1176,1616
4191,1294,1699
4263,1094,1744
4544,1135,2134
4319,1022,1857
4411,781,2045
4513,546,2264
4461,302,2444
4494,196,2497
4468,365,2607
4440,38,2748
4466,-123,2667
4434,-4,2842
4553,111,2967
4391,160,3162
4516,377,3855
4035,556,3795
3624,942,3932
3340,1353,4003
3038,1737,3926
2804,2144,3758
2794,2211,3645
2908,2155,3624
2918,2218,3477
3005,2331,3287
2972,2535,2961
2869,2814,2325
3171,3002,1998
2768,2758,988
2673,2604,535
2528,2449,51
2151,2327,-318
1748,2271,-643
1177,2152,-1023
1094,1919,-1171
480,1800,-1377
-322,1891,-1422
-279,1206,-1582
-276,853,-1583
-24,1063,-1291
-115,965,-1593
