phase,x,y,alpha,ref_alpha,dE_I
3,-10.165499526501,-0.5906432639793958,18.043040980621367,11.2,-5.313264510043571
3,-8.923909631790844,-0.6084336407887648,17.60829093350601,11.2,-5.440748933354869
3,-7.186476727558734,-0.6665400348623203,16.92416290531769,11.2,-5.543412886605708
3,-5.2024699835275054,-0.7708658124596528,16.112517112522216,11.2,-5.617733886370386
3,-1.9828742769148424,-1.0096377915054418,15.075335447078773,11.2,-5.646060661754884
3,0.48923994083075595,-1.2464903849757953,13.962083521180498,11.2,-5.639071519743016
3,3.203848875407928,-1.5524471354864602,12.64757189530101,11.2,-5.5933022500943315
3,6.037410872562574,-1.909556867325691,11.265385037303837,11.2,-5.507053523343438
3,9.726915435776062,-2.4238509404908353,9.771118588480896,11.2,-5.368097588546637
3,12.30649104203251,-2.8054325419697905,8.323269316691329,11.2,-5.1922905736604585
3,14.885148094949074,-3.1931729582588986,7.304954848613367,11.2,-4.979645600875472
3,16.84948552303356,-3.4909398836783265,6.465107657280622,11.2,-4.738938664832135
3,18.936969803966015,-3.8048249825790332,5.807237432990787,11.2,-4.468410524775478
3,20.16597773535255,-3.982128784211491,5.323958372393248,11.2,-4.180325128556156
3,20.904364983705655,-4.081462763915718,5.144183274690697,11.2,-3.8816913430746465
3,21.5205403487306,-4.157624134260854,5.33669730075071,11.2,-3.5742550523784953
3,22.01410795496572,-4.213252898698169,5.514460599887339,11.2,-3.259767795878985
3,22.261085386410674,-4.239298731254388,5.766582161851603,11.2,-2.9417522903588327
3,22.38462004508715,-4.251879245790943,5.995624438876635,11.2,-2.621972004000445
3,22.508184393211376,-4.2641647296216,6.142391813805904,11.2,-2.300426512668854
3,22.631777726179532,-4.276155112690556,6.227270179146271,11.2,-1.9771154022948605
3,22.631777726179532,-4.276155112690556,6.264327505473182,11.2,-1.653804291920867
3,22.631777726179532,-4.276155112690556,6.3639975429901146,11.2,-1.3304931815468737
3,22.631777726179532,-4.276155112690556,6.3682822367214325,11.2,-1.0071820711728803
3,22.631777726179532,-4.276155112690556,6.286937182550047,11.2,-0.683870960798887
3,22.631777726179532,-4.276155112690556,6.222854398988815,11.2,-0.3605598504248937
3,22.631777726179532,-4.276155112690556,6.1436981456870186,11.2,-0.0372487400509004
3,22.631777726179532,-4.276155112690556,5.998977889871413,11.2,0.2860623703230929
3,22.508156113136543,-4.264459898756327,5.873135304739196,11.2,0.607607457653615
3,22.38450692494908,-4.253059920646715,5.6074546467876,11.2,0.9273861280100304
3,22.38450692494908,-4.253059920646715,5.271329289813395,11.2,1.2471647983664458
3,22.137128643644367,-4.2311459302428736,5.032136655078609,11.2,1.563409493275651
3,21.88964852478075,-4.210413641320922,4.9330778365053165,11.2,1.876118757915376
3,21.146653602060024,-4.155311577495133,4.836617486635511,11.2,2.1782138093733763
3,20.402945480172434,-4.110860232576521,4.778139985741762,11.2,2.4696844590901255
3,20.0308716736041,-4.092631516723959,4.782905614047871,11.2,2.755839768713041
3,18.1690691490818,-4.041490818379715,4.834308330932125,11.2,3.01539789941421
3,16.80318656054402,-4.043121651742778,4.968339867315136,11.2,3.255443421707696
3,15.065292766998574,-4.084629651042467,5.279117436211294,11.2,3.4706618898076758
