acc,lpf_acc,gyro,control_angle
60810.665883368565,70549.02772451789,-1518.71346,61989.85508150835
59141.408264140635,68579.33446659145,-1418.5254599999998,60651.40966995918
58617.866825722216,66718.95478437899,-1336.04746,59389.39813570338
57713.24202004302,64940.48044794062,-1316.3134599999998,58141.75863342575
56840.72476734362,63262.97906842616,-1422.5734599999998,56784.62311237575
56658.75775041582,61748.983822138645,-1532.37546,55317.21501407338
55762.02761143379,60290.91044502676,-1512.64146,53869.43692298292
54687.42017039885,58889.765621841114,-1511.12346,52423.627984571496
51402.94127396275,57421.41586508148,-1566.27746,50922.9911779766
49057.06584751563,56069.21204143447,-1538.4474599999999,49451.390401211174
48091.248630229435,54797.27031612055,-1520.73746,47999.31911496027
45416.84618037191,53424.81410774369,-1477.22146,46591.124819488105
43910.8024605406,51954.107671225516,-1468.11346,45191.322322605476
42042.48925267651,50387.03239448887,-1435.72946,43821.90725792431
40947.61174521016,48797.72109227553,-1401.32146,42484.35715086782
39864.948428305,47118.34016006444,-1347.1794599999998,41196.98931555979
38409.185052507506,45383.055904171815,-1292.53146,39959.24383604591
40761.76242951232,43990.49013008316,-1269.2554599999999,38742.99339358629
34862.363127826175,42336.43231546951,-1340.09546,37452.233277405125
32873.09473438752,40718.035204156695,-1229.28146,36267.90265127265
31625.409848091924,39071.45132594295,-1217.13746,35090.972052619356
29935.49460445772,37523.31616835153,-1113.91346,34012.521168376676
30038.042911344215,36136.04021343189,-1075.96346,32968.552533427224
29509.90212223731,34882.78150038797,-1007.14746,31990.61883769683
28514.407263959838,33639.46105226294,-976.28146,31040.588614442495
28274.02306863668,32480.3685162961,-937.82546,30126.539208061033
27376.979404259022,31377.147951471252,-910.5014600000001,29237.648850095135
25924.56700085726,29893.428408605745,-872.55146,28380.380700280242
