phase,x,y,theta,angle,dE.I
1,-10.431530706553872,-0.17404561683605285,0.2736394040741883,9.35244099368506,-12.929389612725982
1,-9.934841880484443,-0.1716734583820534,0.2736394040741883,9.350165664164388,-13.071315925304331
1,-9.562323490741234,-0.1703391173494606,0.13681970203709548,9.310243586058181,-13.207920546600635
1,-9.065632304412915,-0.17152519544922606,-0.41045910611127784,9.231269696760865,-13.337429579520819
1,-8.8172914317485,-0.17330430583546233,-0.41045910611127784,8.844444698133255,-13.463390885688655
1,-8.56895575158955,-0.17567643498142985,-0.6840985101854645,8.559958307823896,-13.585804539282792
1,-8.444789327644736,-0.17701075318757256,-0.5472788081483707,8.383673779250271,-13.706444386820575
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.31420607133074,-13.825310387841013
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.433500789941032,-13.94417638886145
1,-8.444789327644736,-0.17701075318757256,-0.5472788081483707,8.65809392727206,-14.064816236399233
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.812406020789403,-14.18368223741967
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.866612727439573,-14.302548238440108
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.794080394354925,-14.421414239460546
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.758790784600007,-14.540280240480984
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.643333660232365,-14.659146241501421
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.522374407262376,-14.778012242521859
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.430115644844737,-14.896878243542297
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.311733606524097,-15.015744244562734
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.27622549026345,-15.134610245583172
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.164603183980121,-15.25347624660361
1,-8.3206200714306,-0.17804856412739736,-0.41045910611127695,8.079386977772693,-15.372342247624047
1,-8.444789327644736,-0.17701075318757256,-0.5472788081483707,7.989170871167945,-15.49298209516183
